epoch,step,train_loss,train_loss_0,train_loss_1,train_loss_2,train_mean_squared_error,train_mean_squared_error_0,train_mean_squared_error_1,train_mean_squared_error_2,valid_loss,valid_loss_0,valid_loss_1,valid_loss_2,valid_mean_squared_error,valid_mean_squared_error_0,valid_mean_squared_error_1,valid_mean_squared_error_2
29,16049,3.3549304008483887,,,,,,,,,,,,,,,
29,16099,3.349276304244995,,,,,,,,,,,,,,,
29,16149,3.326991081237793,,,,,,,,,,,,,,,
29,16199,3.3427491188049316,,,,,,,,,,,,,,,
29,16249,3.389310121536255,,,,,,,,,,,,,,,
29,16299,3.3565847873687744,,,,,,,,,,,,,,,
29,16349,3.3722119331359863,,,,,,,,,,,,,,,
29,16399,3.3908400535583496,,,,,,,,,,,,,,,
29,16449,3.417375087738037,,,,,,,,,,,,,,,
29,16499,3.3905868530273438,,,,,,,,,,,,,,,
29,16499,,,,,,,,,3.234097719192505,0.7173877358436584,0.1548396497964859,2.3618698120117188,3.234097719192505,0.7173877358436584,0.1548396497964859,2.3618698120117188
29,16499,,0.7886934280395508,0.168894425034523,2.418084144592285,3.37567400932312,0.7886934280395508,0.168894425034523,2.418084144592285,,,,,,,,
30,16549,3.3566322326660156,,,,,,,,,,,,,,,
30,16599,3.3410565853118896,,,,,,,,,,,,,,,
30,16649,3.415816068649292,,,,,,,,,,,,,,,
30,16699,3.316608428955078,,,,,,,,,,,,,,,
30,16749,3.44661545753479,,,,,,,,,,,,,,,
30,16799,3.3576231002807617,,,,,,,,,,,,,,,
30,16849,3.3318636417388916,,,,,,,,,,,,,,,
30,16899,3.3719260692596436,,,,,,,,,,,,,,,
30,16949,3.3402891159057617,,,,,,,,,,,,,,,
30,16999,3.3404488563537598,,,,,,,,,,,,,,,
30,17049,3.396991729736328,,,,,,,,,,,,,,,
30,17049,,,,,,,,,3.2230384349823,0.709159255027771,0.15475282073020935,2.3591272830963135,3.2230384349823,0.709159255027771,0.15475282073020935,2.3591272830963135
30,17049,,0.7827976942062378,0.16844722628593445,2.4174275398254395,3.3686723709106445,0.7827976942062378,0.16844722628593445,2.4174275398254395,,,,,,,,
31,17099,3.360199451446533,,,,,,,,,,,,,,,
31,17149,3.410261869430542,,,,,,,,,,,,,,,
31,17199,3.390758514404297,,,,,,,,,,,,,,,
31,17249,3.3320724964141846,,,,,,,,,,,,,,,
31,17299,3.3994314670562744,,,,,,,,,,,,,,,
31,17349,3.326122283935547,,,,,,,,,,,,,,,
31,17399,3.4646546840667725,,,,,,,,,,,,,,,
31,17449,3.3501999378204346,,,,,,,,,,,,,,,
31,17499,3.3162028789520264,,,,,,,,,,,,,,,
31,17549,3.381490707397461,,,,,,,,,,,,,,,
31,17599,3.4161267280578613,,,,,,,,,,,,,,,
31,17599,,,,,,,,,3.2192511558532715,0.706022322177887,0.1547607034444809,2.3584680557250977,3.2192511558532715,0.706022322177887,0.1547607034444809,2.3584680557250977
31,17599,,0.7834607362747192,0.1681390255689621,2.415156364440918,3.3667569160461426,0.7834607362747192,0.1681390255689621,2.415156364440918,,,,,,,,
32,17649,3.4252359867095947,,,,,,,,,,,,,,,
32,17699,3.403615951538086,,,,,,,,,,,,,,,
32,17749,3.319317102432251,,,,,,,,,,,,,,,
32,17799,3.401047945022583,,,,,,,,,,,,,,,
32,17849,3.3833065032958984,,,,,,,,,,,,,,,
32,17899,3.384549617767334,,,,,,,,,,,,,,,
32,17949,3.3506016731262207,,,,,,,,,,,,,,,
32,17999,3.3340344429016113,,,,,,,,,,,,,,,
32,18049,3.45959210395813,,,,,,,,,,,,,,,
32,18099,3.346740961074829,,,,,,,,,,,,,,,
32,18149,3.4271249771118164,,,,,,,,,,,,,,,
32,18149,,,,,,,,,3.2179062366485596,0.7058025598526001,0.15463165938854218,2.3574721813201904,3.2179062366485596,0.7058025598526001,0.15463165938854218,2.3574721813201904
32,18149,,0.7824618220329285,0.16779476404190063,2.414323329925537,3.3645811080932617,0.7824618220329285,0.16779476404190063,2.414323329925537,,,,,,,,
33,18199,3.3115386962890625,,,,,,,,,,,,,,,
33,18249,3.420762538909912,,,,,,,,,,,,,,,
33,18299,3.360776424407959,,,,,,,,,,,,,,,
33,18349,3.368441581726074,,,,,,,,,,,,,,,
33,18399,3.3311386108398438,,,,,,,,,,,,,,,
33,18449,3.2537238597869873,,,,,,,,,,,,,,,
33,18499,3.403101921081543,,,,,,,,,,,,,,,
33,18549,3.308826446533203,,,,,,,,,,,,,,,
33,18599,3.39031982421875,,,,,,,,,,,,,,,
33,18649,3.3328475952148438,,,,,,,,,,,,,,,
33,18699,3.4030232429504395,,,,,,,,,,,,,,,
33,18699,,,,,,,,,3.218968152999878,0.7061913013458252,0.15463225543498993,2.358144521713257,3.218968152999878,0.7061913013458252,0.15463225543498993,2.358144521713257
33,18699,,0.7809286713600159,0.16738387942314148,2.412238836288452,3.360551595687866,0.7809286713600159,0.16738387942314148,2.412238836288452,,,,,,,,
34,18749,3.352739095687866,,,,,,,,,,,,,,,
34,18799,3.3650412559509277,,,,,,,,,,,,,,,
34,18849,3.3608179092407227,,,,,,,,,,,,,,,
34,18899,3.306119918823242,,,,,,,,,,,,,,,
34,18949,3.322908401489258,,,,,,,,,,,,,,,
34,18999,3.4128365516662598,,,,,,,,,,,,,,,
34,19049,3.465351104736328,,,,,,,,,,,,,,,
34,19099,3.348907232284546,,,,,,,,,,,,,,,
34,19149,3.4651083946228027,,,,,,,,,,,,,,,
34,19199,3.3694169521331787,,,,,,,,,,,,,,,
34,19249,3.3293991088867188,,,,,,,,,,,,,,,
34,19249,,,,,,,,,3.2116057872772217,0.7023182511329651,0.15472303330898285,2.354564666748047,3.2116057872772217,0.7023182511329651,0.15472303330898285,2.354564666748047
34,19249,,0.779392421245575,0.16699203848838806,2.4105384349823,3.356922149658203,0.779392421245575,0.16699203848838806,2.4105384349823,,,,,,,,
35,19299,3.369793176651001,,,,,,,,,,,,,,,
35,19349,3.3882007598876953,,,,,,,,,,,,,,,
35,19399,3.350541591644287,,,,,,,,,,,,,,,
35,19449,3.335580348968506,,,,,,,,,,,,,,,
35,19499,3.405076503753662,,,,,,,,,,,,,,,
35,19549,3.3666608333587646,,,,,,,,,,,,,,,
35,19599,3.3804197311401367,,,,,,,,,,,,,,,
35,19649,3.324601411819458,,,,,,,,,,,,,,,
35,19699,3.3765008449554443,,,,,,,,,,,,,,,
35,19749,3.2854747772216797,,,,,,,,,,,,,,,
35,19799,3.2867138385772705,,,,,,,,,,,,,,,
35,19799,,,,,,,,,3.218074321746826,0.708796501159668,0.15462397038936615,2.35465407371521,3.218074321746826,0.708796501159668,0.15462397038936615,2.35465407371521
35,19799,,0.7761069536209106,0.16683699190616608,2.409299373626709,3.3522419929504395,0.7761069536209106,0.16683699190616608,2.409299373626709,,,,,,,,
36,19849,3.34568452835083,,,,,,,,,,,,,,,
36,19899,3.253995895385742,,,,,,,,,,,,,,,
36,19949,3.3612966537475586,,,,,,,,,,,,,,,
36,19999,3.252235174179077,,,,,,,,,,,,,,,
36,20049,3.3557353019714355,,,,,,,,,,,,,,,
36,20099,3.3425087928771973,,,,,,,,,,,,,,,
36,20149,3.404366970062256,,,,,,,,,,,,,,,
36,20199,3.356778144836426,,,,,,,,,,,,,,,
36,20249,3.3567428588867188,,,,,,,,,,,,,,,
36,20299,3.3951611518859863,,,,,,,,,,,,,,,
36,20349,3.4753618240356445,,,,,,,,,,,,,,,
36,20349,,,,,,,,,3.215343713760376,0.7057023644447327,0.1546565443277359,2.3549845218658447,3.215343713760376,0.7057023644447327,0.1546565443277359,2.3549845218658447
36,20349,,0.7753068804740906,0.16645874083042145,2.4075798988342285,3.3493459224700928,0.7753068804740906,0.16645874083042145,2.4075798988342285,,,,,,,,
37,20399,3.350318670272827,,,,,,,,,,,,,,,
37,20449,3.336066961288452,,,,,,,,,,,,,,,
37,20499,3.337939739227295,,,,,,,,,,,,,,,
37,20549,3.371084690093994,,,,,,,,,,,,,,,
37,20599,3.336954355239868,,,,,,,,,,,,,,,
37,20649,3.3796839714050293,,,,,,,,,,,,,,,
37,20699,3.3162946701049805,,,,,,,,,,,,,,,
37,20749,3.403228759765625,,,,,,,,,,,,,,,
37,20799,3.3248062133789062,,,,,,,,,,,,,,,
37,20849,3.388836622238159,,,,,,,,,,,,,,,
37,20899,3.3920822143554688,,,,,,,,,,,,,,,
37,20899,,,,,,,,,3.2181906700134277,0.7084226608276367,0.15470877289772034,2.3550589084625244,3.2181904315948486,0.7084226608276367,0.15470877289772034,2.3550589084625244
37,20899,,0.7739269733428955,0.16618435084819794,2.405766725540161,3.345879554748535,0.7739269733428955,0.16618435084819794,2.405766725540161,,,,,,,,
38,20949,3.363400459289551,,,,,,,,,,,,,,,
38,20999,3.3041152954101562,,,,,,,,,,,,,,,
38,21049,3.3396072387695312,,,,,,,,,,,,,,,
38,21099,3.383087158203125,,,,,,,,,,,,,,,
38,21149,3.3205718994140625,,,,,,,,,,,,,,,
38,21199,3.390599012374878,,,,,,,,,,,,,,,
38,21249,3.3022661209106445,,,,,,,,,,,,,,,
38,21299,3.3596668243408203,,,,,,,,,,,,,,,
38,21349,3.3158364295959473,,,,,,,,,,,,,,,
38,21399,3.3865323066711426,,,,,,,,,,,,,,,
38,21449,3.4636497497558594,,,,,,,,,,,,,,,
38,21449,,,,,,,,,3.2097995281219482,0.7013546228408813,0.15456810593605042,2.353876829147339,3.2097995281219482,0.7013546228408813,0.15456810593605042,2.353876829147339
38,21449,,0.7724341154098511,0.16600346565246582,2.4058589935302734,3.3442981243133545,0.7724341154098511,0.16600346565246582,2.4058589935302734,,,,,,,,
39,21499,3.3850979804992676,,,,,,,,,,,,,,,
39,21549,3.3664793968200684,,,,,,,,,,,,,,,
39,21599,3.359285593032837,,,,,,,,,,,,,,,
39,21649,3.267932891845703,,,,,,,,,,,,,,,
39,21699,3.3205549716949463,,,,,,,,,,,,,,,
39,21749,3.2835183143615723,,,,,,,,,,,,,,,
39,21799,3.4809000492095947,,,,,,,,,,,,,,,
39,21849,3.338571071624756,,,,,,,,,,,,,,,
39,21899,3.3572678565979004,,,,,,,,,,,,,,,
39,21949,3.345381736755371,,,,,,,,,,,,,,,
39,21999,3.34045147895813,,,,,,,,,,,,,,,
39,21999,,,,,,,,,3.211449384689331,0.702060341835022,0.15459664165973663,2.354792594909668,3.211449146270752,0.702060341835022,0.15459664165973663,2.354792594909668
39,21999,,0.7686938047409058,0.16572536528110504,2.4048614501953125,3.339280366897583,0.7686938047409058,0.16572536528110504,2.4048614501953125,,,,,,,,
40,22049,3.329409599304199,,,,,,,,,,,,,,,
40,22099,3.31173038482666,,,,,,,,,,,,,,,
40,22149,3.3521976470947266,,,,,,,,,,,,,,,
40,22199,3.339970111846924,,,,,,,,,,,,,,,
40,22249,3.330793857574463,,,,,,,,,,,,,,,
40,22299,3.302968740463257,,,,,,,,,,,,,,,
40,22349,3.3396217823028564,,,,,,,,,,,,,,,
40,22399,3.2447667121887207,,,,,,,,,,,,,,,
40,22449,3.3029816150665283,,,,,,,,,,,,,,,
40,22499,3.3215529918670654,,,,,,,,,,,,,,,
40,22549,3.4027652740478516,,,,,,,,,,,,,,,
40,22549,,,,,,,,,3.214008331298828,0.7073988318443298,0.15464085340499878,2.35196852684021,3.214008331298828,0.7073988318443298,0.15464085340499878,2.35196852684021
40,22549,,0.7674761414527893,0.16561277210712433,2.403029203414917,3.336118459701538,0.7674761414527893,0.16561277210712433,2.403029203414917,,,,,,,,
41,22599,3.3225412368774414,,,,,,,,,,,,,,,
41,22649,3.2848339080810547,,,,,,,,,,,,,,,
41,22699,3.2845749855041504,,,,,,,,,,,,,,,
41,22749,3.3387739658355713,,,,,,,,,,,,,,,
41,22799,3.302727699279785,,,,,,,,,,,,,,,
41,22849,3.295814037322998,,,,,,,,,,,,,,,
41,22899,3.319669246673584,,,,,,,,,,,,,,,
41,22949,3.265692710876465,,,,,,,,,,,,,,,
41,22999,3.402395248413086,,,,,,,,,,,,,,,
41,23049,3.3260908126831055,,,,,,,,,,,,,,,
41,23099,3.300703287124634,,,,,,,,,,,,,,,
41,23099,,,,,,,,,3.207125425338745,0.6983075737953186,0.15455563366413116,2.3542630672454834,3.207125425338745,0.6983075737953186,0.15455563366413116,2.3542630672454834
41,23099,,0.7699459195137024,0.16538865864276886,2.4036576747894287,3.338989496231079,0.7699459195137024,0.16538865864276886,2.4036576747894287,,,,,,,,
42,23149,3.339388847351074,,,,,,,,,,,,,,,
42,23199,3.2665319442749023,,,,,,,,,,,,,,,
42,23249,3.3581278324127197,,,,,,,,,,,,,,,
42,23299,3.2784032821655273,,,,,,,,,,,,,,,
42,23349,3.348963975906372,,,,,,,,,,,,,,,
42,23399,3.336435317993164,,,,,,,,,,,,,,,
42,23449,3.3129262924194336,,,,,,,,,,,,,,,
42,23499,3.277669668197632,,,,,,,,,,,,,,,
42,23549,3.35215425491333,,,,,,,,,,,,,,,
42,23599,3.3276495933532715,,,,,,,,,,,,,,,
42,23649,3.381615400314331,,,,,,,,,,,,,,,
42,23649,,,,,,,,,3.202016830444336,0.6944321393966675,0.15455634891986847,2.35302734375,3.202016830444336,0.6944321393966675,0.15455634891986847,2.35302734375
42,23649,,0.7669633626937866,0.16514988243579865,2.4019381999969482,3.334049940109253,0.7669633626937866,0.16514988243579865,2.4019381999969482,,,,,,,,
43,23699,3.2604103088378906,,,,,,,,,,,,,,,
43,23749,3.398108959197998,,,,,,,,,,,,,,,
43,23799,3.3191447257995605,,,,,,,,,,,,,,,
43,23849,3.301666021347046,,,,,,,,,,,,,,,
43,23899,3.3268420696258545,,,,,,,,,,,,,,,
43,23949,3.3697338104248047,,,,,,,,,,,,,,,
43,23999,3.2975666522979736,,,,,,,,,,,,,,,
43,24049,3.3425798416137695,,,,,,,,,,,,,,,
43,24099,3.335601568222046,,,,,,,,,,,,,,,
43,24149,3.3451242446899414,,,,,,,,,,,,,,,
43,24199,3.446444511413574,,,,,,,,,,,,,,,
43,24199,,,,,,,,,3.203886032104492,0.6970304846763611,0.15453405678272247,2.352321147918701,3.203886032104492,0.6970304846763611,0.15453405678272247,2.352321147918701
43,24199,,0.7670482397079468,0.16497917473316193,2.400583028793335,3.3326094150543213,0.7670482397079468,0.16497917473316193,2.400583028793335,,,,,,,,
44,24249,3.290494680404663,,,,,,,,,,,,,,,
44,24299,3.301168203353882,,,,,,,,,,,,,,,
44,24349,3.2818374633789062,,,,,,,,,,,,,,,
44,24399,3.326982259750366,,,,,,,,,,,,,,,
44,24449,3.324495315551758,,,,,,,,,,,,,,,
44,24499,3.298128366470337,,,,,,,,,,,,,,,
44,24549,3.3292601108551025,,,,,,,,,,,,,,,
44,24599,3.2364139556884766,,,,,,,,,,,,,,,
44,24649,3.306333303451538,,,,,,,,,,,,,,,
44,24699,3.3053195476531982,,,,,,,,,,,,,,,
44,24749,3.4773664474487305,,,,,,,,,,,,,,,
44,24749,,,,,,,,,3.198756456375122,0.694398820400238,0.15454769134521484,2.3498103618621826,3.198756217956543,0.694398820400238,0.15454769134521484,2.3498103618621826
44,24749,,0.763288676738739,0.16474170982837677,2.3992629051208496,3.327293872833252,0.763288676738739,0.16474170982837677,2.3992629051208496,,,,,,,,
45,24799,3.3608012199401855,,,,,,,,,,,,,,,
45,24849,3.330899715423584,,,,,,,,,,,,,,,
45,24899,3.383890151977539,,,,,,,,,,,,,,,
45,24949,3.363719940185547,,,,,,,,,,,,,,,
45,24999,3.2745211124420166,,,,,,,,,,,,,,,
45,25049,3.371814489364624,,,,,,,,,,,,,,,
45,25099,3.2945656776428223,,,,,,,,,,,,,,,
45,25149,3.303189516067505,,,,,,,,,,,,,,,
45,25199,3.3038082122802734,,,,,,,,,,,,,,,
45,25249,3.3499884605407715,,,,,,,,,,,,,,,
45,25299,3.350306749343872,,,,,,,,,,,,,,,
45,25299,,,,,,,,,3.200472831726074,0.6954529881477356,0.15450270473957062,2.3505163192749023,3.200472831726074,0.6954529881477356,0.15450270473957062,2.3505163192749023
45,25299,,0.7635480165481567,0.16455595195293427,2.3992977142333984,3.3274025917053223,0.7635480165481567,0.16455595195293427,2.3992977142333984,,,,,,,,
46,25349,3.2962756156921387,,,,,,,,,,,,,,,
46,25399,3.329694986343384,,,,,,,,,,,,,,,
46,25449,3.317200183868408,,,,,,,,,,,,,,,
46,25499,3.3875277042388916,,,,,,,,,,,,,,,
46,25549,3.3956117630004883,,,,,,,,,,,,,,,
46,25599,3.3240442276000977,,,,,,,,,,,,,,,
46,25649,3.3344407081604004,,,,,,,,,,,,,,,
46,25699,3.316560745239258,,,,,,,,,,,,,,,
46,25749,3.2566795349121094,,,,,,,,,,,,,,,
46,25799,3.2901575565338135,,,,,,,,,,,,,,,
46,25849,3.5326766967773438,,,,,,,,,,,,,,,
46,25849,,,,,,,,,3.2041923999786377,0.7000582218170166,0.1544302999973297,2.3497040271759033,3.2041923999786377,0.7000582218170166,0.1544302999973297,2.3497040271759033
46,25849,,0.7633168697357178,0.1643999069929123,2.3987534046173096,3.3264708518981934,0.7633168697357178,0.1643999069929123,2.3987534046173096,,,,,,,,
47,25899,3.4099552631378174,,,,,,,,,,,,,,,
47,25949,3.337289333343506,,,,,,,,,,,,,,,
47,25999,3.330076217651367,,,,,,,,,,,,,,,
47,26049,3.2904300689697266,,,,,,,,,,,,,,,
47,26099,3.3831963539123535,,,,,,,,,,,,,,,
47,26149,3.256521701812744,,,,,,,,,,,,,,,
47,26199,3.287917375564575,,,,,,,,,,,,,,,
47,26249,3.3464529514312744,,,,,,,,,,,,,,,
47,26299,3.3072495460510254,,,,,,,,,,,,,,,
47,26349,3.3461880683898926,,,,,,,,,,,,,,,
47,26399,3.473045825958252,,,,,,,,,,,,,,,
47,26399,,,,,,,,,3.1983299255371094,0.6931127309799194,0.15447847545146942,2.350738286972046,3.1983299255371094,0.6931127309799194,0.15447847545146942,2.350738286972046
47,26399,,0.7641688585281372,0.16426809132099152,2.3984017372131348,3.3268375396728516,0.7641688585281372,0.16426809132099152,2.3984017372131348,,,,,,,,
48,26449,3.336670398712158,,,,,,,,,,,,,,,
48,26499,3.3013899326324463,,,,,,,,,,,,,,,
48,26549,3.3344955444335938,,,,,,,,,,,,,,,
48,26599,3.2524783611297607,,,,,,,,,,,,,,,
48,26649,3.351749897003174,,,,,,,,,,,,,,,
48,26699,3.31057071685791,,,,,,,,,,,,,,,
48,26749,3.3497214317321777,,,,,,,,,,,,,,,
48,26799,3.2532448768615723,,,,,,,,,,,,,,,
48,26849,3.2454190254211426,,,,,,,,,,,,,,,
48,26899,3.3556551933288574,,,,,,,,,,,,,,,
48,26949,3.5438437461853027,,,,,,,,,,,,,,,
48,26949,,,,,,,,,3.195117712020874,0.691120982170105,0.15442967414855957,2.349567174911499,3.195117712020874,0.691120982170105,0.15442967414855957,2.349567174911499
48,26949,,0.7633816599845886,0.16423432528972626,2.397862434387207,3.3254785537719727,0.7633816599845886,0.16423432528972626,2.397862434387207,,,,,,,,
49,26999,3.280592918395996,,,,,,,,,,,,,,,
49,27049,3.2972733974456787,,,,,,,,,,,,,,,
49,27099,3.368023633956909,,,,,,,,,,,,,,,
49,27149,3.3180224895477295,,,,,,,,,,,,,,,
49,27199,3.3400442600250244,,,,,,,,,,,,,,,
49,27249,3.3276748657226562,,,,,,,,,,,,,,,
49,27299,3.2815635204315186,,,,,,,,,,,,,,,
49,27349,3.3636975288391113,,,,,,,,,,,,,,,
49,27399,3.3183839321136475,,,,,,,,,,,,,,,
49,27449,3.274430990219116,,,,,,,,,,,,,,,
49,27499,3.342365026473999,,,,,,,,,,,,,,,
49,27499,,,,,,,,,3.1935648918151855,0.6905253529548645,0.15454888343811035,2.3484909534454346,3.1935648918151855,0.6905253529548645,0.15454888343811035,2.3484909534454346
49,27499,,0.7634211778640747,0.1639421582221985,2.3965518474578857,3.3239142894744873,0.7634211778640747,0.1639421582221985,2.3965518474578857,,,,,,,,
